REF_DATE,GEO,VALUE,countID
1990-11-01,Ontario,48.7,
1990-11-01,Ontario,89,
1990-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",55.7,
1990-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51,
1990-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",80.8,
1990-11-01,"Toronto, Ontario",59.3,
1990-11-01,"Toronto, Ontario",45.2,
1990-11-01,"Toronto, Ontario",92.9,
1990-11-01,"Hamilton, Ontario",60.8,
1990-11-01,"Hamilton, Ontario",52.1,
1990-11-01,"Hamilton, Ontario",81.4,
1990-11-01,"St. Catharines-Niagara, Ontario",59.6,
1990-11-01,"St. Catharines-Niagara, Ontario",54,
1990-11-01,"St. Catharines-Niagara, Ontario",75.2,
1990-11-01,"Kitchener-Cambridge-Waterloo, Ontario",66.1,
1990-11-01,"Kitchener-Cambridge-Waterloo, Ontario",56.6,
1990-11-01,"Kitchener-Cambridge-Waterloo, Ontario",95.5,
1990-11-01,"London, Ontario",62.3,
1990-11-01,"London, Ontario",55.9,
1990-11-01,"London, Ontario",90.3,
1990-11-01,"Windsor, Ontario",87.9,
1990-11-01,"Windsor, Ontario",90.2,
1990-11-01,"Windsor, Ontario",82.5,
1990-11-01,"Greater Sudbury, Ontario",83.6,
1990-11-01,"Greater Sudbury, Ontario",83.8,
1990-11-01,"Greater Sudbury, Ontario",81,
1990-11-01,Prairie Region,36.9,
1990-11-01,Prairie Region,37.4,
1990-11-01,Prairie Region,36.3,
1990-11-01,Manitoba,39,
1990-11-01,Manitoba,41.4,
1990-11-01,Manitoba,33.1,
1990-11-01,"Winnipeg, Manitoba",39,
1990-11-01,"Winnipeg, Manitoba",41.4,
1990-11-01,"Winnipeg, Manitoba",33.1,
1990-11-01,Saskatchewan,33.1,
1990-11-01,Saskatchewan,32.8,
1990-11-01,Saskatchewan,34,
1990-11-01,"Regina, Saskatchewan",26.6,
1990-11-01,"Regina, Saskatchewan",26.2,
1990-11-01,"Regina, Saskatchewan",27.8,
1990-11-01,"Saskatoon, Saskatchewan",39.8,
1990-11-01,"Saskatoon, Saskatchewan",40.2,
1990-11-01,"Saskatoon, Saskatchewan",39.1,
1990-11-01,Alberta,37.2,
1990-11-01,Alberta,37.6,
1990-11-01,Alberta,36.6,
1990-11-01,"Calgary, Alberta",33.2,
1990-11-01,"Calgary, Alberta",33.3,
1990-11-01,"Calgary, Alberta",33.3,
1990-11-01,"Edmonton, Alberta",44.4,
1990-11-01,"Edmonton, Alberta",45.5,
1990-11-01,"Edmonton, Alberta",42.4,
1990-11-01,British Columbia,82.6,
1990-11-01,British Columbia,96,
1990-11-01,British Columbia,66.7,
1990-11-01,"Vancouver, British Columbia",80.3,
1990-11-01,"Vancouver, British Columbia",90.6,
1990-11-01,"Vancouver, British Columbia",69.9,
1990-11-01,"Victoria, British Columbia",106.7,
1990-11-01,"Victoria, British Columbia",165.4,
1990-11-01,"Victoria, British Columbia",48.3,
1990-12-01,Canada,57.8,
1990-12-01,Canada,53.4,
1990-12-01,Canada,66.1,
1990-12-01,Atlantic Region,58,
1990-12-01,Atlantic Region,59,
1990-12-01,Atlantic Region,53.1,
1990-12-01,Newfoundland and Labrador,46.7,
1990-12-01,Newfoundland and Labrador,46.8,
1990-12-01,Newfoundland and Labrador,44.8,
1990-12-01,"St. John's, Newfoundland and Labrador",46.7,
1990-12-01,"St. John's, Newfoundland and Labrador",46.8,
1990-12-01,"St. John's, Newfoundland and Labrador",44.8,
1990-12-01,Nova Scotia,55.7,
1990-12-01,Nova Scotia,54.5,
1990-12-01,Nova Scotia,59.1,
1990-12-01,"Halifax, Nova Scotia",55.7,
1990-12-01,"Halifax, Nova Scotia",54.5,
1990-12-01,"Halifax, Nova Scotia",59.1,
1990-12-01,New Brunswick,82.1,
1990-12-01,New Brunswick,84.7,
1990-12-01,New Brunswick,74.5,
1990-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",82.1,
1990-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",84.7,
1990-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",74.5,
1990-12-01,Quebec,53.7,
1990-12-01,Quebec,54.9,
1990-12-01,Quebec,50.8,
1990-12-01,"Québec, Quebec",55.4,
1990-12-01,"Québec, Quebec",62.1,
1990-12-01,"Québec, Quebec",41.8,
1990-12-01,"Montréal, Quebec",53.4,
1990-12-01,"Montréal, Quebec",53.5,
1990-12-01,"Montréal, Quebec",53.7,
1990-12-01,Ontario,59.8,
1990-12-01,Ontario,48.5,
1990-12-01,Ontario,89,
1990-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",56.1,
1990-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51.6,
1990-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",80.8,
1990-12-01,"Toronto, Ontario",59.1,
1990-12-01,"Toronto, Ontario",44.9,
1990-12-01,"Toronto, Ontario",92.9,
1990-12-01,"Hamilton, Ontario",60.9,
1990-12-01,"Hamilton, Ontario",52.2,
1990-12-01,"Hamilton, Ontario",81.4,
1990-12-01,"St. Catharines-Niagara, Ontario",60,
1990-12-01,"St. Catharines-Niagara, Ontario",54.5,
1990-12-01,"St. Catharines-Niagara, Ontario",75.2,
1990-12-01,"Kitchener-Cambridge-Waterloo, Ontario",65.3,
1990-12-01,"Kitchener-Cambridge-Waterloo, Ontario",55.6,
1990-12-01,"Kitchener-Cambridge-Waterloo, Ontario",95.5,
1990-12-01,"London, Ontario",62.4,
1990-12-01,"London, Ontario",56.1,
1990-12-01,"London, Ontario",90.3,
1990-12-01,"Windsor, Ontario",87.9,
1990-12-01,"Windsor, Ontario",90.2,
1990-12-01,"Windsor, Ontario",82.5,
1990-12-01,"Greater Sudbury, Ontario",83.6,
1990-12-01,"Greater Sudbury, Ontario",84,
1990-12-01,"Greater Sudbury, Ontario",81,
1990-12-01,Prairie Region,36.6,
1990-12-01,Prairie Region,36.8,
1990-12-01,Prairie Region,36.3,
1990-12-01,Manitoba,39,
1990-12-01,Manitoba,41.3,
1990-12-01,Manitoba,33.1,
1990-12-01,"Winnipeg, Manitoba",39,
1990-12-01,"Winnipeg, Manitoba",41.3,
1990-12-01,"Winnipeg, Manitoba",33.1,
1990-12-01,Saskatchewan,33.1,
1990-12-01,Saskatchewan,32.8,
1990-12-01,Saskatchewan,34,
1990-12-01,"Regina, Saskatchewan",26.6,
1990-12-01,"Regina, Saskatchewan",26.2,
1990-12-01,"Regina, Saskatchewan",27.8,
1990-12-01,"Saskatoon, Saskatchewan",39.8,
1990-12-01,"Saskatoon, Saskatchewan",40.2,
1990-12-01,"Saskatoon, Saskatchewan",39.1,
1990-12-01,Alberta,36.6,
1990-12-01,Alberta,36.8,
1990-12-01,Alberta,36.7,
1990-12-01,"Calgary, Alberta",32.3,
1990-12-01,"Calgary, Alberta",32.1,
1990-12-01,"Calgary, Alberta",33.3,
1990-12-01,"Edmonton, Alberta",44.4,
1990-12-01,"Edmonton, Alberta",45.5,
1990-12-01,"Edmonton, Alberta",42.6,
1990-12-01,British Columbia,82.1,
1990-12-01,British Columbia,95.6,
1990-12-01,British Columbia,66.5,
1990-12-01,"Vancouver, British Columbia",79.9,
1990-12-01,"Vancouver, British Columbia",90,
1990-12-01,"Vancouver, British Columbia",69.9,
1990-12-01,"Victoria, British Columbia",106.2,
1990-12-01,"Victoria, British Columbia",166,
1990-12-01,"Victoria, British Columbia",47.5,
1991-01-01,Canada,56.9,
1991-01-01,Canada,52.6,
1991-01-01,Canada,65.1,
1991-01-01,Atlantic Region,58,
1991-01-01,Atlantic Region,59,
1991-01-01,Atlantic Region,53.1,
1991-01-01,Newfoundland and Labrador,46.7,
1991-01-01,Newfoundland and Labrador,46.8,
1991-01-01,Newfoundland and Labrador,44.8,
1991-01-01,"St. John's, Newfoundland and Labrador",46.7,
1991-01-01,"St. John's, Newfoundland and Labrador",46.8,
1991-01-01,"St. John's, Newfoundland and Labrador",44.8,
1991-01-01,Nova Scotia,55.7,
1991-01-01,Nova Scotia,54.5,
1991-01-01,Nova Scotia,59.1,
1991-01-01,"Halifax, Nova Scotia",55.7,
1991-01-01,"Halifax, Nova Scotia",54.5,
1991-01-01,"Halifax, Nova Scotia",59.1,
1991-01-01,New Brunswick,82.1,
1991-01-01,New Brunswick,84.7,
1991-01-01,New Brunswick,74.5,
1991-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",82.1,
1991-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",84.7,
1991-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",74.5,
1991-01-01,Quebec,53.4,
1991-01-01,Quebec,54.7,
1991-01-01,Quebec,50.5,
1991-01-01,"Québec, Quebec",55.2,
1991-01-01,"Québec, Quebec",61.9,
1991-01-01,"Québec, Quebec",41.6,
1991-01-01,"Montréal, Quebec",53.1,
1991-01-01,"Montréal, Quebec",53.3,
1991-01-01,"Montréal, Quebec",53.4,
1991-01-01,Ontario,58.2,
1991-01-01,Ontario,47.3,
1991-01-01,Ontario,86.7,
1991-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",56.3,
1991-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",52,
1991-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",80.1,
1991-01-01,"Toronto, Ontario",56.8,
1991-01-01,"Toronto, Ontario",42.8,
1991-01-01,"Toronto, Ontario",90.2,
1991-01-01,"Hamilton, Ontario",59.8,
1991-01-01,"Hamilton, Ontario",51.5,
1991-01-01,"Hamilton, Ontario",79,
1991-01-01,"St. Catharines-Niagara, Ontario",59.7,
1991-01-01,"St. Catharines-Niagara, Ontario",54.6,
1991-01-01,"St. Catharines-Niagara, Ontario",73.8,
1991-01-01,"Kitchener-Cambridge-Waterloo, Ontario",64.2,
1991-01-01,"Kitchener-Cambridge-Waterloo, Ontario",56.1,
1991-01-01,"Kitchener-Cambridge-Waterloo, Ontario",89.4,
1991-01-01,"London, Ontario",61.6,
1991-01-01,"London, Ontario",55.3,
1991-01-01,"London, Ontario",89.3,
1991-01-01,"Windsor, Ontario",88.2,
1991-01-01,"Windsor, Ontario",90.2,
1991-01-01,"Windsor, Ontario",83.3,
1991-01-01,"Greater Sudbury, Ontario",82.8,
1991-01-01,"Greater Sudbury, Ontario",82.8,
1991-01-01,"Greater Sudbury, Ontario",80.8,
1991-01-01,Prairie Region,36.6,
1991-01-01,Prairie Region,36.9,
1991-01-01,Prairie Region,36.3,
1991-01-01,Manitoba,38.8,
1991-01-01,Manitoba,41.2,
1991-01-01,Manitoba,33,
1991-01-01,"Winnipeg, Manitoba",38.8,
1991-01-01,"Winnipeg, Manitoba",41.2,
1991-01-01,"Winnipeg, Manitoba",33,
1991-01-01,Saskatchewan,33.1,
1991-01-01,Saskatchewan,32.8,
1991-01-01,Saskatchewan,33.8,
1991-01-01,"Regina, Saskatchewan",26.7,
1991-01-01,"Regina, Saskatchewan",26.4,
1991-01-01,"Regina, Saskatchewan",27.7,
1991-01-01,"Saskatoon, Saskatchewan",39.7,
1991-01-01,"Saskatoon, Saskatchewan",40.2,
1991-01-01,"Saskatoon, Saskatchewan",38.7,
1991-01-01,Alberta,36.7,
1991-01-01,Alberta,36.9,
1991-01-01,Alberta,36.7,
1991-01-01,"Calgary, Alberta",32.3,
1991-01-01,"Calgary, Alberta",32.1,
1991-01-01,"Calgary, Alberta",33.2,
1991-01-01,"Edmonton, Alberta",44.6,
1991-01-01,"Edmonton, Alberta",45.7,
1991-01-01,"Edmonton, Alberta",42.8,
1991-01-01,British Columbia,81.8,
1991-01-01,British Columbia,95.1,
1991-01-01,British Columbia,66.5,
1991-01-01,"Vancouver, British Columbia",79.5,
1991-01-01,"Vancouver, British Columbia",89.6,
1991-01-01,"Vancouver, British Columbia",69.9,
1991-01-01,"Victoria, British Columbia",106.1,
1991-01-01,"Victoria, British Columbia",165.7,
1991-01-01,"Victoria, British Columbia",47.5,
1991-02-01,Canada,55.8,
1991-02-01,Canada,51.7,
1991-02-01,Canada,63.6,
1991-02-01,Atlantic Region,59,
1991-02-01,Atlantic Region,60.3,
1991-02-01,Atlantic Region,54.1,
1991-02-01,Newfoundland and Labrador,49.1,
1991-02-01,Newfoundland and Labrador,50.4,
1991-02-01,Newfoundland and Labrador,45.1,
1991-02-01,"St. John's, Newfoundland and Labrador",49.1,
1991-02-01,"St. John's, Newfoundland and Labrador",50.4,
1991-02-01,"St. John's, Newfoundland and Labrador",45.1,
1991-02-01,Nova Scotia,55.6,
1991-02-01,Nova Scotia,54.3,
1991-02-01,Nova Scotia,59.8,
1991-02-01,"Halifax, Nova Scotia",55.6,
1991-02-01,"Halifax, Nova Scotia",54.3,
1991-02-01,"Halifax, Nova Scotia",59.8,
1991-02-01,New Brunswick,82.7,
1991-02-01,New Brunswick,84.8,
1991-02-01,New Brunswick,76.9,
1991-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",82.7,
1991-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",84.8,
1991-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",76.9,
1991-02-01,Quebec,53.8,
1991-02-01,Quebec,55,
1991-02-01,Quebec,50.8,
1991-02-01,"Québec, Quebec",56.6,
1991-02-01,"Québec, Quebec",63.5,
1991-02-01,"Québec, Quebec",42.5,
1991-02-01,"Montréal, Quebec",53.2,
1991-02-01,"Montréal, Quebec",53.3,
1991-02-01,"Montréal, Quebec",53.4,
1991-02-01,Ontario,56.4,
1991-02-01,Ontario,45.9,
1991-02-01,Ontario,84,
1991-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",56.1,
1991-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51.9,
1991-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",79.3,
1991-02-01,"Toronto, Ontario",54,
1991-02-01,"Toronto, Ontario",40.6,
1991-02-01,"Toronto, Ontario",86.4,
1991-02-01,"Hamilton, Ontario",59.9,
1991-02-01,"Hamilton, Ontario",51.6,
1991-02-01,"Hamilton, Ontario",79.2,
1991-02-01,"St. Catharines-Niagara, Ontario",59.1,
1991-02-01,"St. Catharines-Niagara, Ontario",54.7,
1991-02-01,"St. Catharines-Niagara, Ontario",71.1,
1991-02-01,"Kitchener-Cambridge-Waterloo, Ontario",63.5,
1991-02-01,"Kitchener-Cambridge-Waterloo, Ontario",55.5,
1991-02-01,"Kitchener-Cambridge-Waterloo, Ontario",87.7,
1991-02-01,"London, Ontario",61.7,
1991-02-01,"London, Ontario",55.6,
1991-02-01,"London, Ontario",88.7,
1991-02-01,"Windsor, Ontario",88.2,
1991-02-01,"Windsor, Ontario",90.2,
1991-02-01,"Windsor, Ontario",83.3,
1991-02-01,"Greater Sudbury, Ontario",83.1,
1991-02-01,"Greater Sudbury, Ontario",83.6,
1991-02-01,"Greater Sudbury, Ontario",79.9,
1991-02-01,Prairie Region,36.5,
1991-02-01,Prairie Region,36.8,
1991-02-01,Prairie Region,36.4,
1991-02-01,Manitoba,38.9,
1991-02-01,Manitoba,41.3,
1991-02-01,Manitoba,33,
1991-02-01,"Winnipeg, Manitoba",38.9,
1991-02-01,"Winnipeg, Manitoba",41.3,
1991-02-01,"Winnipeg, Manitoba",33,
1991-02-01,Saskatchewan,33.2,
1991-02-01,Saskatchewan,33,
1991-02-01,Saskatchewan,33.7,
1991-02-01,"Regina, Saskatchewan",26.8,
1991-02-01,"Regina, Saskatchewan",26.5,
1991-02-01,"Regina, Saskatchewan",27.6,
1991-02-01,"Saskatoon, Saskatchewan",39.7,
1991-02-01,"Saskatoon, Saskatchewan",40.2,
1991-02-01,"Saskatoon, Saskatchewan",38.7,
1991-02-01,Alberta,36.6,
1991-02-01,Alberta,36.7,
1991-02-01,Alberta,36.7,
1991-02-01,"Calgary, Alberta",32.3,
1991-02-01,"Calgary, Alberta",32.1,
1991-02-01,"Calgary, Alberta",33.2,
1991-02-01,"Edmonton, Alberta",44.2,
1991-02-01,"Edmonton, Alberta",45.1,
1991-02-01,"Edmonton, Alberta",42.9,
1991-02-01,British Columbia,79.9,
1991-02-01,British Columbia,93.1,
1991-02-01,British Columbia,64.5,
1991-02-01,"Vancouver, British Columbia",77.3,
1991-02-01,"Vancouver, British Columbia",87.4,
1991-02-01,"Vancouver, British Columbia",67.5,
1991-02-01,"Victoria, British Columbia",106.4,
1991-02-01,"Victoria, British Columbia",166.3,
1991-02-01,"Victoria, British Columbia",47.7,
1991-03-01,Canada,56,
1991-03-01,Canada,52,
1991-03-01,Canada,63.8,
1991-03-01,Atlantic Region,59.2,
1991-03-01,Atlantic Region,60.6,
1991-03-01,Atlantic Region,54.3,
1991-03-01,Newfoundland and Labrador,49.7,
1991-03-01,Newfoundland and Labrador,51,
1991-03-01,Newfoundland and Labrador,46.2,
1991-03-01,"St. John's, Newfoundland and Labrador",49.7,
1991-03-01,"St. John's, Newfoundland and Labrador",51,
1991-03-01,"St. John's, Newfoundland and Labrador",46.2,
1991-03-01,Nova Scotia,55.6,
1991-03-01,Nova Scotia,54.3,
1991-03-01,Nova Scotia,59.8,
1991-03-01,"Halifax, Nova Scotia",55.6,
1991-03-01,"Halifax, Nova Scotia",54.3,
1991-03-01,"Halifax, Nova Scotia",59.8,
1991-03-01,New Brunswick,82.7,
1991-03-01,New Brunswick,84.8,
1991-03-01,New Brunswick,76.9,
1991-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",82.7,
1991-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",84.8,
1991-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",76.9,
1991-03-01,Quebec,54.3,
1991-03-01,Quebec,55.5,
1991-03-01,Quebec,51,
1991-03-01,"Québec, Quebec",56.5,
1991-03-01,"Québec, Quebec",63.3,
1991-03-01,"Québec, Quebec",42.5,
1991-03-01,"Montréal, Quebec",53.8,
1991-03-01,"Montréal, Quebec",54,
1991-03-01,"Montréal, Quebec",53.7,
1991-03-01,Ontario,56.3,
1991-03-01,Ontario,45.9,
1991-03-01,Ontario,83.6,
1991-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",55.6,
1991-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51.5,
1991-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",78.4,
1991-03-01,"Toronto, Ontario",53.9,
1991-03-01,"Toronto, Ontario",40.7,
1991-03-01,"Toronto, Ontario",86,
1991-03-01,"Hamilton, Ontario",59.9,
1991-03-01,"Hamilton, Ontario",51.7,
1991-03-01,"Hamilton, Ontario",79,
1991-03-01,"St. Catharines-Niagara, Ontario",59.3,
1991-03-01,"St. Catharines-Niagara, Ontario",55,
1991-03-01,"St. Catharines-Niagara, Ontario",71.1,
1991-03-01,"Kitchener-Cambridge-Waterloo, Ontario",63.1,
1991-03-01,"Kitchener-Cambridge-Waterloo, Ontario",55.1,
1991-03-01,"Kitchener-Cambridge-Waterloo, Ontario",87,
1991-03-01,"London, Ontario",61.8,
1991-03-01,"London, Ontario",55.6,
1991-03-01,"London, Ontario",89.3,
1991-03-01,"Windsor, Ontario",87.3,
1991-03-01,"Windsor, Ontario",89.1,
1991-03-01,"Windsor, Ontario",83.3,
1991-03-01,"Greater Sudbury, Ontario",84.6,
1991-03-01,"Greater Sudbury, Ontario",85.2,
1991-03-01,"Greater Sudbury, Ontario",81,
1991-03-01,Prairie Region,36.6,
1991-03-01,Prairie Region,36.9,
1991-03-01,Prairie Region,36.4,
1991-03-01,Manitoba,39,
1991-03-01,Manitoba,41.3,
1991-03-01,Manitoba,33,
1991-03-01,"Winnipeg, Manitoba",39,
1991-03-01,"Winnipeg, Manitoba",41.3,
1991-03-01,"Winnipeg, Manitoba",33,
1991-03-01,Saskatchewan,33.3,
1991-03-01,Saskatchewan,33.2,
1991-03-01,Saskatchewan,33.4,
1991-03-01,"Regina, Saskatchewan",27.3,
1991-03-01,"Regina, Saskatchewan",26.9,
1991-03-01,"Regina, Saskatchewan",28.4,
1991-03-01,"Saskatoon, Saskatchewan",39.4,
1991-03-01,"Saskatoon, Saskatchewan",40.3,
1991-03-01,"Saskatoon, Saskatchewan",37.4,
1991-03-01,Alberta,36.7,
1991-03-01,Alberta,36.9,
1991-03-01,Alberta,36.9,
1991-03-01,"Calgary, Alberta",32.4,
1991-03-01,"Calgary, Alberta",32.3,
1991-03-01,"Calgary, Alberta",33.3,
1991-03-01,"Edmonton, Alberta",44.4,
1991-03-01,"Edmonton, Alberta",45.2,
1991-03-01,"Edmonton, Alberta",43.2,
1991-03-01,British Columbia,81.4,
1991-03-01,British Columbia,94.4,
1991-03-01,British Columbia,66.2,
1991-03-01,"Vancouver, British Columbia",78.9,
1991-03-01,"Vancouver, British Columbia",88.6,
1991-03-01,"Vancouver, British Columbia",69.3,
1991-03-01,"Victoria, British Columbia",108.3,
1991-03-01,"Victoria, British Columbia",168,
1991-03-01,"Victoria, British Columbia",48.9,
1991-04-01,Canada,55.8,
1991-04-01,Canada,51.7,
1991-04-01,Canada,63.9,
1991-04-01,Atlantic Region,59.1,
1991-04-01,Atlantic Region,60.4,
1991-04-01,Atlantic Region,54.2,
1991-04-01,Newfoundland and Labrador,49.7,
1991-04-01,Newfoundland and Labrador,50.9,
1991-04-01,Newfoundland and Labrador,46,
1991-04-01,"St. John's, Newfoundland and Labrador",49.7,
1991-04-01,"St. John's, Newfoundland and Labrador",50.9,
1991-04-01,"St. John's, Newfoundland and Labrador",46,
1991-04-01,Nova Scotia,55.6,
1991-04-01,Nova Scotia,54.3,
1991-04-01,Nova Scotia,59.8,
1991-04-01,"Halifax, Nova Scotia",55.6,
1991-04-01,"Halifax, Nova Scotia",54.3,
1991-04-01,"Halifax, Nova Scotia",59.8,
1991-04-01,New Brunswick,82.1,
1991-04-01,New Brunswick,84.1,
1991-04-01,New Brunswick,76.3,
1991-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",82.1,
1991-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",84.1,
1991-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",76.3,
1991-04-01,Quebec,53.7,
1991-04-01,Quebec,54.8,
1991-04-01,Quebec,50.7,
1991-04-01,"Québec, Quebec",55.7,
1991-04-01,"Québec, Quebec",62.3,
1991-04-01,"Québec, Quebec",42.2,
1991-04-01,"Montréal, Quebec",53.3,
1991-04-01,"Montréal, Quebec",53.4,
1991-04-01,"Montréal, Quebec",53.4,
1991-04-01,Ontario,56,
1991-04-01,Ontario,45.9,
1991-04-01,Ontario,82.8,
1991-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",55.5,
1991-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51.4,
1991-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",78.4,
1991-04-01,"Toronto, Ontario",53.7,
1991-04-01,"Toronto, Ontario",40.9,
1991-04-01,"Toronto, Ontario",85.2,
1991-04-01,"Hamilton, Ontario",59.4,
1991-04-01,"Hamilton, Ontario",51.3,
1991-04-01,"Hamilton, Ontario",78,
1991-04-01,"St. Catharines-Niagara, Ontario",58.5,
1991-04-01,"St. Catharines-Niagara, Ontario",54.2,
1991-04-01,"St. Catharines-Niagara, Ontario",70.4,
1991-04-01,"Kitchener-Cambridge-Waterloo, Ontario",63.5,
1991-04-01,"Kitchener-Cambridge-Waterloo, Ontario",55.9,
1991-04-01,"Kitchener-Cambridge-Waterloo, Ontario",86.5,
1991-04-01,"London, Ontario",61.5,
1991-04-01,"London, Ontario",55.3,
1991-04-01,"London, Ontario",88.9,
1991-04-01,"Windsor, Ontario",87.4,
1991-04-01,"Windsor, Ontario",89.3,
1991-04-01,"Windsor, Ontario",83.2,
1991-04-01,"Greater Sudbury, Ontario",84.3,
1991-04-01,"Greater Sudbury, Ontario",84.9,
1991-04-01,"Greater Sudbury, Ontario",80.7,
1991-04-01,Prairie Region,36.4,
1991-04-01,Prairie Region,36.6,
1991-04-01,Prairie Region,36.3,
1991-04-01,Manitoba,38.7,
1991-04-01,Manitoba,41.1,
1991-04-01,Manitoba,32.8,
1991-04-01,"Winnipeg, Manitoba",38.7,
1991-04-01,"Winnipeg, Manitoba",41.1,
1991-04-01,"Winnipeg, Manitoba",32.8,
1991-04-01,Saskatchewan,33.2,
1991-04-01,Saskatchewan,33.1,
1991-04-01,Saskatchewan,33.4,
1991-04-01,"Regina, Saskatchewan",27.1,
1991-04-01,"Regina, Saskatchewan",26.7,
1991-04-01,"Regina, Saskatchewan",28.3,
1991-04-01,"Saskatoon, Saskatchewan",39.4,
1991-04-01,"Saskatoon, Saskatchewan",40.3,
1991-04-01,"Saskatoon, Saskatchewan",37.4,
1991-04-01,Alberta,36.4,
1991-04-01,Alberta,36.5,
1991-04-01,Alberta,36.7,
1991-04-01,"Calgary, Alberta",32.1,
1991-04-01,"Calgary, Alberta",31.8,
1991-04-01,"Calgary, Alberta",33.2,
1991-04-01,"Edmonton, Alberta",44.3,
1991-04-01,"Edmonton, Alberta",45,
1991-04-01,"Edmonton, Alberta",43.1,
1991-04-01,British Columbia,81.7,
1991-04-01,British Columbia,93.5,
1991-04-01,British Columbia,68.3,
1991-04-01,"Vancouver, British Columbia",79.1,
